Title,Body,CreaDate,Tags,State,Reactions,Comments,Link,Keywords,Topic_id,,,,,,
gather tensor typebug,gather typebug tensors tensor gathered tensors otherwise silent gathered tensors equivalent tensor process following reproduces gpus nccl backend output follows initialized gather fp float actual gathered tensors fp half seen outputs gathered tensor skewed bugs warnings regarding makes silent suspect occurs fp tensors read fp types still think warning tested nvidia ngc output collect env py environment versions version debug cuda rocm os ubuntu lts gcc version gcc clang version collect cmake version collect libc version glibc version packaged dec gcc bit runtime platform linux generic glibc cuda available cuda runtime version gpu models configuration gpu nvidia geforce rtx ti gpu nvidia geforce rtx ti gpu nvidia geforce rtx ti gpu nvidia geforce rtx ti nvidia driver version cudnn version probably one following linux gnu libcudnn linux gnu libcudnn linux gnu libcudnn adv infer linux gnu libcudnn adv train linux gnu,2022-09-04T16:51:03Z,"bug, oncall: distributed, triaged",CLOSED,0,0,https://github.com/pytorch/pytorch/issues/84525,"version, cuda, runtime, gpu, pip, collect, linux, nvidia, gcc, ubuntu",17,算子功能不完善,,,,,torch.distributed.all_gather在错误类型的张量列表上应该提出一个TypeError
umbrella populate real cache export test fails,introduced skips logs response minified repro response,2022-12-14T21:42:03Z,"bug, triaged, oncall: pt2",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93480,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,框架异常,,,,,Umbrella issue for only populate real_value_cache in export test suite fails
umbrella weakref related dynanmo test failures,collected logs response minified repro response,2022-12-14T22:03:27Z,"bug, triaged, oncall: pt2",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93481,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,框架异常,,,,,Umbrella issue for weakref related Dynamo PyTorch test suite failures
guard crashes process null users ezyang dev metal csrc dynanmo eval frame,crashing processes makes sres unhappy crash propagate exception back annoying lookup function eval frame already uses null return something different,2022-12-15T10:53:05Z,"bug, triaged, oncall: pt2",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93483,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,接口执行报错,,,,,Error in guard code crashes process
triton autotuning cache clearing adds mb memory overhead,inductor autotuning invoke triton bench internanlly allocates mb tensor openani triton ecb triton testing py cache practical standpoint mb insignificant machine however rtx overhead additionanlly non linear factor throws memory usage stats small batch sizes big effect torchbench performance dashboard low batch sizes resnet compression autotuning without pass handle allocated memory autotuned kernel avoid additionanl allocation logs response minified repro response,2023-01-13T22:57:19Z,"bug, triaged, oncall: pt2",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93509,"memory, cuda, cudnn, process, gpu, model, convolution, training, version, batch",10,框架资源调度不合理,,,,,Triton 自动调整缓存清除增加了 256MB 内存开销
iter tensorvariable fail,dynanmo support iterating thru tensor variable far dynanmo fail even dimension tensorvariable static fix simple since unroll loop generated items calling getitem problem becomes complex dimension tensor variable dynanmic discussions shunting thoughts possible solutions rewrite explicitly let pass information indicating dimension dynanmic assume dimension static specialize compiling fx graph add guard guard set underlying problem handle loop potentially variable number iterations fail traced internanlfb fbsource ca eae efd bb cbbff fbcode vision fair detectron detectron export py lines logs response minified repro response,2023-01-20T23:08:25Z,"bug, triaged, oncall: pt2",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93514,"function, grad, autograd, work, set, parameter, variable, requires, support, data",8,框架功能不完善,,,,,Dynamo 不支持迭代张量变量
dynanmo scalar tensor item,rcnn model detectron support internanlfb fbsource ca eae efd bb cbbff fbcode vision fair detectron detectron export py lines logs traceback shunting learn dynanmo temp py module gm guards export inp graph tracing symbolic shunting dynanmo eval frame py export result traced opt kwargs shunting dynanmo eval frame py fn return fn kwargs shunting dynanmo eval frame py catch bugs return callback frame cache hooks shunting dynanmo convert frame py fn return fn kwargs shunting dynanmo convert frame py convert frame assert return compile shunting dynanmo py wrapper func kwargs shunting dynanmo convert frame py compile transform object transform shunting dynanmo bytecode transformation py transform object transformations instructions options shunting dynanmo convert frame py transform tracer shunting dynanmo symbolic convert py super shunting dynanmo symbolic convert py shunting dynanmo symbolic convert py getattr inst opnanme inst shunting dynanmo symbolic convert py wrapper return inner fn inst shunting dynanmo symbolic convert py function function fn shunting,2023-01-21T01:16:11Z,"bug, triaged, oncall: pt2",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93515,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,框架功能不完善,,,,,Dynamo 无法跟踪 'int(a_scalar_tensor.item())'
custom op cannot included fx graph captured torchdynanmo,custom op registered via registration mechanism cannot included fx graph captured torchdynanmo logs graph jit includes ipex convolution forward graph dynanmo include got warnning graph break inline skipfiles graph jit graph fx graph module mangle graphmodule tensor conv ctx classes ipex prepack convolutionopcontext prim constant object conv weight tensor prim constant tensor conv bias tensor prim constant cpufloattype tensor prim callmethod nanme data handle conv ctx module conv tensor prim profile profiled float strides requires grad device cpu seen tensor prim profile profiled float strides requires grad device cpu seen conv weight tensor prim profile profiled float strides requires grad device cpu seen conv bias tensor prim profile profiled long strides requires grad device cpu seen input tensor ipex convolution forward module conv jiayisun ananconda envs ipex packages ops py tensor prim profile profiled float strides requires grad device cpu seen input tensor relu jiayisun ananconda envs ipex packages nn functionanl py tensor prim profile profiled float strides requires grad device cpu seen prim profile return graph dynanmo jit backend torchdynanmo symbolic convert warning graph break inline skipfiles forward jiayisun gitlab frameworks ai ipex cpu release packages intel extension nn weight prepack py eval key forward conv conv graph fx graph module mangle,2022-10-20T02:46:56Z,"bug, triaged, oncall: pt2, module: cpu inductor",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93554,"py, nn, package, functionanl, module, nn_functionanl, conv, loss, inductor, ananconda",11,算子异常,,,,,自定义操作无法包含在 torchdynamo 捕获的 FX 图表中 
optforcausallm failing torchdynanmo dynanmic shapes unpack sequence assertionbug assert len items inst argval,logs gist db ae dbcf dynanmo succeed dynanmo optimize eager succeed aot succeed dynanmo optimize aot eager succeed inductor succeed dynanmo optimize inductor succeed minified repro minifier work minifier ran resulting program actually fail,2022-10-20T15:58:53Z,"bug, triaged, oncall: pt2",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93561,"target, test, py, linux, cuda_target, linux_libcudnn, ci, jenkins, build, rocm",3,框架异常,,,,,minifier不起作用
assertionbug abcmeta,turn suppression test sort test sort logs nan dynanmo succeed dynanmo optimize eager succeed aot succeed dynanmo optimize aot eager succeed inductor succeed dynanmo optimize inductor succeed minified repro nan,2022-10-21T04:17:55Z,"bug, triaged, oncall: pt2",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93565,"target, test, py, linux, cuda_target, linux_libcudnn, ci, jenkins, build, rocm",3,算子数值nan assert报错,,,,,AssertionError: ABCMeta
traceable tensor subclasses cannot actually aotautograd,patch fails problem function eliminanted inputs compiler directly pass tensor subclass even eliminanted input compiler also eliminante runtime input compiled function reconstruct subclasses output eager accidentally works tests trivial inner traced function identical outer function calls conventionanl function logs response minified repro response,2022-12-01T14:25:24Z,"bug, triaged",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93463,"function, grad, autograd, work, set, parameter, variable, requires, support, data",8,框架功能不完善,,,,,Traceable tensor subclasses cannot actually be used with AOTAutograd
way accuracy minifier one particular subgraph,accuracy minifier may stuck early subgraph may helpful ask minifier subgraphs one suspect problematic sort ablation find subgraphs failing accuracy discard ones accuracy minifier work logs response minified repro response,2022-11-30T03:55:04Z,"bug, triaged",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93456,"onnx, utm, source, caffe, export, model, doc, minifier, gh, quantized",19,框架性能异常,,,,,精度缩小器可能会卡在早期子图上
notimplementedbug autogradfunctionvariable constant xformers,failure seems happen facebookresearch xformers fd fc ae xformers ops memory efficient attention py logs repro,2022-11-16T10:51:08Z,"bug, triaged, oncall: pt2",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93423,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,算子异常,,,,,NotImplementedError: AutogradFunctionVariable() is not a constant
dynanmo allow graph work built operators,dynanmo allow graph allow operator lt fx graph optimize configuration prevent break example assert fail due breaks instead versions chen weiwen,2022-11-08T23:27:15Z,"bug, triaged, module: dynamo",CLOSED,0,0,https://github.com/pytorch/pytorch/issues/88708,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,算子功能不完善,,,,,torch._dynamo.allow_in_graph 不适用于 python 内置运算符
torchdynanmo properly setting input tracking symbolic guards view bases,convert real tensor fake tensor originanl tensor differentiable view also convert base fake tensor construct fake tensor also looks view dynanmic shapes means allocate symbolic sizes base well view turned circumstances producing guards base problematic dynanmo considers view new tensor inputs tracks symints assert fails typically dynanmoguardprinter ef bf dc dfc commits ef bf dc dfc problem less likely occur suppressing guards occur creating fake tensors since nanughty guard observed practice caused strided setup view performing bounds better fix properly especially since still failed find sx tests general idea whenever allocate symbolic integers tensor always set environment however difficult tell many inputs tensor actually base field also grad field may easiest fake tensor converter communicates information via callback also says attribute appropriate source tensor logs response minified repro response,2022-11-12T05:26:58Z,"bug, triaged, oncall: pt2",OPEN,0,0,https://github.com/pytorch/pytorch/issues/93419,"function, grad, autograd, work, set, parameter, variable, requires, support, data",8,框架异常,,,,,torchdynamo 未正确设置视图基础的输入跟踪
